Date,Open,High,Low,Close,Volume
8/31/2009,0.09,0.09,0.09,0.09,15000
8/26/2009,0.06,0.09,0.06,0.09,3400
8/25/2009,0.09,0.09,0.09,0.09,2000
8/24/2009,0.09,0.09,0.09,0.09,400
8/21/2009,0.09,0.09,0.09,0.09,6062
8/19/2009,0.08,0.1,0.08,0.1,43000
8/18/2009,0.1,0.1,0.08,0.1,32000
8/17/2009,0.1,0.1,0.09,0.1,22900
8/14/2009,0.11,0.14,0.1,0.14,30855
8/12/2009,0.14,0.14,0.1,0.14,21217
8/11/2009,0.14,0.14,0.14,0.14,1000
8/10/2009,0.1,0.14,0.1,0.14,27200
8/7/2009,0.15,0.15,0.1,0.13,43700
8/6/2009,0.11,0.14,0.1,0.14,10100
8/5/2009,0.14,0.14,0.14,0.14,6300
8/4/2009,0.12,0.14,0.12,0.14,35470
8/3/2009,0.1,0.12,0.1,0.12,31000
7/31/2009,0.13,0.13,0.13,0.13,2000
7/29/2009,0.11,0.13,0.1,0.13,37000
7/28/2009,0.11,0.12,0.11,0.12,41650
7/27/2009,0.14,0.14,0.11,0.11,1350
7/24/2009,0.14,0.14,0.14,0.14,1661
7/23/2009,0.11,0.15,0.11,0.15,11200
7/22/2009,0.15,0.15,0.15,0.15,1000
7/21/2009,0.11,0.14,0.11,0.13,16500
7/20/2009,0.14,0.14,0.14,0.14,2500
7/17/2009,0.12,0.14,0.12,0.14,7661
7/16/2009,0.15,0.15,0.12,0.13,99610
7/15/2009,0.14,0.14,0.14,0.14,5000
7/13/2009,0.15,0.19,0.15,0.19,24159
7/10/2009,0.12,0.12,0.12,0.12,5000
7/9/2009,0.12,0.12,0.12,0.12,5000
7/8/2009,0.12,0.12,0.12,0.12,61021
7/2/2009,0.12,0.15,0.12,0.15,29000
7/1/2009,0.16,0.16,0.14,0.15,27600
6/29/2009,0.19,0.19,0.19,0.19,5263
6/26/2009,0.2,0.2,0.2,0.2,10000
6/23/2009,0.16,0.16,0.16,0.16,4000
6/19/2009,0.2,0.2,0.18,0.18,10000
6/18/2009,0.2,0.2,0.16,0.16,22900
6/16/2009,0.2,0.2,0.16,0.16,50000
6/15/2009,0.2,0.22,0.2,0.2,13000
6/12/2009,0.24,0.24,0.19,0.2,15498
6/11/2009,0.22,0.24,0.22,0.24,2600
6/10/2009,0.21,0.22,0.15,0.22,6800
6/9/2009,0.21,0.25,0.18,0.18,13025
6/8/2009,0.19,0.2,0.19,0.2,21000
6/5/2009,0.19,0.19,0.19,0.19,9000
6/4/2009,0.17,0.2,0.17,0.19,115737
6/3/2009,0.14,0.17,0.14,0.17,123000
5/29/2009,0.14,0.14,0.11,0.14,27808
5/28/2009,0.16,0.16,0.14,0.14,12000
5/22/2009,0.17,0.17,0.17,0.17,10000
5/21/2009,0.16,0.17,0.16,0.17,54000
5/19/2009,0.15,0.17,0.14,0.16,126500
5/18/2009,0.14,0.17,0.13,0.17,31500
5/15/2009,0.14,0.17,0.14,0.17,16500
5/14/2009,0.17,0.17,0.14,0.14,32000
5/13/2009,0.15,0.17,0.15,0.17,184761
5/12/2009,0.14,0.14,0.14,0.14,10000
5/8/2009,0.13,0.13,0.13,0.13,41817
5/6/2009,0.13,0.13,0.13,0.13,5000
5/4/2009,0.13,0.13,0.13,0.13,5000
4/30/2009,0.1,0.13,0.1,0.13,15000
4/29/2009,0.12,0.12,0.12,0.12,3000
4/28/2009,0.11,0.14,0.11,0.14,11000
4/27/2009,0.12,0.15,0.1,0.14,33600
4/23/2009,0.11,0.12,0.11,0.11,17000
4/22/2009,0.12,0.12,0.11,0.11,40044
4/21/2009,0.12,0.12,0.12,0.12,1356
4/20/2009,0.12,0.12,0.12,0.12,5000
4/16/2009,0.1,0.12,0.1,0.12,6000
4/15/2009,0.08,0.12,0.07,0.12,102000
4/14/2009,0.15,0.15,0.1,0.15,37500
4/13/2009,0.15,0.15,0.15,0.15,1200
4/9/2009,0.13,0.13,0.13,0.13,5000
4/3/2009,0.14,0.16,0.14,0.16,6000
4/2/2009,0.14,0.16,0.14,0.16,7000
4/1/2009,0.12,0.16,0.12,0.16,23000
3/31/2009,0.13,0.13,0.12,0.12,27900
3/26/2009,0.14,0.14,0.14,0.14,1000
3/25/2009,0.08,0.14,0.08,0.14,4800
3/24/2009,0.14,0.14,0.14,0.14,5000
3/23/2009,0.07,0.14,0.07,0.14,7086
3/20/2009,0.14,0.14,0.14,0.14,7000
3/19/2009,0.07,0.14,0.07,0.14,1860
3/17/2009,0.14,0.14,0.14,0.14,5000
3/16/2009,0.1,0.14,0.1,0.14,7000
3/12/2009,0.07,0.14,0.07,0.14,2000
3/11/2009,0.1,0.14,0.1,0.14,7000
3/10/2009,0.1,0.14,0.06,0.14,11300
3/9/2009,0.14,0.14,0.09,0.14,30200
3/6/2009,0.1,0.1,0.09,0.09,9800
2/24/2009,0.06,0.15,0.06,0.15,7000
2/17/2009,0.06,0.15,0.06,0.15,3700
2/9/2009,0.1,0.15,0.1,0.15,9100
2/6/2009,0.1,0.15,0.1,0.15,22000
2/5/2009,0.1,0.1,0.1,0.1,29000
2/4/2009,0.14,0.14,0.14,0.14,40900
2/2/2009,0.15,0.15,0.15,0.15,250
1/30/2009,0.14,0.15,0.14,0.15,7050
1/28/2009,0.12,0.15,0.12,0.15,35375
1/22/2009,0.19,0.19,0.16,0.16,15250
1/21/2009,0.16,0.16,0.16,0.16,1946
1/20/2009,0.15,0.15,0.15,0.15,30700
1/13/2009,0.18,0.18,0.15,0.15,25500
1/12/2009,0.15,0.15,0.15,0.15,6700
1/9/2009,0.15,0.15,0.15,0.15,8300
1/8/2009,0.15,0.18,0.14,0.15,55500
1/7/2009,0.15,0.15,0.14,0.15,42100
1/6/2009,0.15,0.15,0.15,0.15,450
12/24/2008,0.15,0.15,0.15,0.15,2400
12/23/2008,0.15,0.15,0.15,0.15,2000
12/19/2008,0.07,0.15,0.07,0.15,3500
12/18/2008,0.12,0.12,0.12,0.12,20000
12/17/2008,0.07,0.15,0.06,0.12,90300
12/16/2008,0.1,0.13,0.1,0.12,201477
12/15/2008,0.1,0.12,0.1,0.1,11000
12/9/2008,0.07,0.12,0.07,0.12,4500
12/8/2008,0.08,0.13,0.08,0.13,72305
12/5/2008,0.06,0.08,0.06,0.08,6000
12/4/2008,0.08,0.08,0.08,0.08,10000
12/1/2008,0.08,0.08,0.05,0.08,69500
11/25/2008,0.08,0.1,0.08,0.1,10350
11/19/2008,0.13,0.13,0.13,0.13,1000
11/14/2008,0.11,0.11,0.11,0.11,3500
11/13/2008,0.06,0.13,0.06,0.13,18000
11/10/2008,0.12,0.13,0.12,0.13,18000
11/7/2008,0.12,0.12,0.12,0.12,5373
11/6/2008,0.12,0.12,0.12,0.12,5000
11/5/2008,0.12,0.12,0.12,0.12,10407
11/4/2008,0.12,0.12,0.12,0.12,31130
11/3/2008,0.12,0.13,0.12,0.13,48000
10/31/2008,0.12,0.12,0.12,0.12,5000
10/30/2008,0.1,0.12,0.1,0.12,37600
10/28/2008,0.11,0.11,0.1,0.1,29000
10/27/2008,0.11,0.12,0.11,0.12,45000
10/24/2008,0.1,0.1,0.1,0.1,12685
10/23/2008,0.1,0.12,0.1,0.12,15000
10/22/2008,0.09,0.1,0.09,0.1,100000
10/21/2008,0.11,0.11,0.1,0.1,0
10/20/2008,0.11,0.11,0.09,0.09,22000
10/17/2008,0.1,0.1,0.1,0.1,10000
10/15/2008,0.1,0.1,0.09,0.1,44500
10/14/2008,0.07,0.1,0.07,0.1,20000
10/10/2008,0.07,0.07,0.07,0.07,15000
10/9/2008,0.08,0.08,0.08,0.08,5000
10/8/2008,0.04,0.08,0.04,0.08,11000
10/7/2008,0.07,0.07,0.07,0.07,42136
10/6/2008,0.08,0.09,0.03,0.07,107707
10/3/2008,0.1,0.1,0.08,0.08,35000
10/1/2008,0.1,0.1,0.1,0.1,15000
9/26/2008,0.1,0.1,0.08,0.09,35500
9/25/2008,0.1,0.1,0.1,0.1,5000
9/24/2008,0.1,0.1,0.09,0.09,5140
9/23/2008,0.1,0.1,0.1,0.1,5000
9/19/2008,0.1,0.1,0.1,0.1,5000
9/18/2008,0.1,0.1,0.1,0.1,43000
9/17/2008,0.1,0.1,0.1,0.1,10000
9/16/2008,0.1,0.1,0.1,0.1,15000
9/15/2008,0.09,0.09,0.09,0.09,26100
9/12/2008,0.1,0.1,0.1,0.1,5000
9/11/2008,0.1,0.1,0.1,0.1,15000
9/10/2008,0.09,0.09,0.09,0.09,2000
9/9/2008,0.1,0.1,0.1,0.1,5000
9/8/2008,0.1,0.1,0.1,0.1,5000
9/5/2008,0.1,0.1,0.1,0.1,6750
9/4/2008,0.1,0.1,0.1,0.1,2000
9/3/2008,0.1,0.1,0.1,0.1,6700
9/2/2008,0.1,0.11,0.09,0.09,108700
8/29/2008,0.11,0.11,0.11,0.11,29000
8/28/2008,0.1,0.13,0.1,0.13,26000
8/27/2008,0.12,0.13,0.1,0.13,85000
8/26/2008,0.12,0.12,0.11,0.11,15700
8/25/2008,0.12,0.12,0.12,0.12,10000
8/22/2008,0.13,0.13,0.13,0.13,5000
8/21/2008,0.11,0.12,0.11,0.12,25700
8/19/2008,0.11,0.11,0.1,0.1,19500
8/15/2008,0.11,0.11,0.1,0.1,15000
8/14/2008,0.09,0.1,0.09,0.1,40000
8/8/2008,0.1,0.1,0.1,0.1,2000
8/7/2008,0.1,0.1,0.1,0.1,2000
8/6/2008,0.12,0.12,0.09,0.09,17000
8/4/2008,0.11,0.11,0.11,0.11,181
7/31/2008,0.12,0.12,0.12,0.12,16674
7/30/2008,0.12,0.12,0.12,0.12,19600
7/25/2008,0.12,0.12,0.12,0.12,5000
7/24/2008,0.12,0.12,0.12,0.12,10000
7/22/2008,0.13,0.13,0.13,0.13,15000
7/21/2008,0.16,0.17,0.15,0.15,179853
7/18/2008,0.16,0.16,0.16,0.16,1000
7/17/2008,0.16,0.16,0.15,0.16,40000
7/16/2008,0.16,0.16,0.12,0.15,27000
7/15/2008,0.16,0.16,0.15,0.16,13000
7/14/2008,0.14,0.14,0.14,0.14,5000
7/11/2008,0.11,0.11,0.1,0.11,11500
7/8/2008,0.14,0.14,0.14,0.14,10000
6/30/2008,0.1,0.1,0.1,0.1,5000
6/27/2008,0.12,0.12,0.11,0.11,5500
6/26/2008,0.12,0.12,0.12,0.12,6500
6/25/2008,0.12,0.12,0.12,0.12,4000
6/24/2008,0.15,0.15,0.15,0.15,14000
6/23/2008,0.14,0.14,0.14,0.14,5100
6/20/2008,0.14,0.14,0.14,0.14,17500
6/19/2008,0.14,0.14,0.14,0.14,5000
6/18/2008,0.14,0.14,0.14,0.14,5000
6/17/2008,0.13,0.13,0.13,0.13,13750
6/16/2008,0.12,0.14,0.12,0.14,30000
6/13/2008,0.1,0.12,0.1,0.11,66000
6/12/2008,0.09,0.09,0.09,0.09,15000
6/11/2008,0.09,0.09,0.09,0.09,5000
6/10/2008,0.08,0.09,0.08,0.09,172500
6/9/2008,0.09,0.1,0.08,0.09,240000
6/6/2008,0.09,0.09,0.09,0.09,27002
6/5/2008,0.08,0.08,0.08,0.08,5000
6/4/2008,0.09,0.1,0.09,0.09,42300
6/3/2008,0.09,0.09,0.09,0.09,35000
6/2/2008,0.1,0.1,0.08,0.09,77000
5/30/2008,0.1,0.15,0.09,0.09,117000
5/29/2008,0.1,0.1,0.09,0.09,6000
5/28/2008,0.1,0.1,0.1,0.1,30100
5/23/2008,0.1,0.1,0.08,0.1,14881
5/22/2008,0.12,0.12,0.09,0.09,67000
5/20/2008,0.18,0.18,0.18,0.18,20000
5/19/2008,0.2,0.2,0.19,0.19,12000
5/16/2008,0.19,0.21,0.18,0.21,94391
5/15/2008,0.18,0.18,0.18,0.18,33000
5/14/2008,0.17,0.17,0.17,0.17,5000
5/13/2008,0.18,0.23,0.18,0.18,24815
5/12/2008,0.15,0.15,0.15,0.15,20000
5/9/2008,0.16,0.19,0.15,0.15,29010
5/8/2008,0.1,0.1,0.1,0.1,5000
5/6/2008,0.09,0.09,0.09,0.09,6100
5/5/2008,0.14,0.15,0.09,0.11,66600
5/2/2008,0.08,0.1,0.08,0.1,27000
5/1/2008,0.08,0.08,0.08,0.08,1000
4/30/2008,0.08,0.08,0.08,0.08,5000
4/29/2008,0.08,0.09,0.08,0.09,131370
4/28/2008,0.1,0.1,0.1,0.1,54630
4/25/2008,0.09,0.1,0.09,0.1,16000
4/24/2008,0.1,0.1,0.08,0.08,31000
4/23/2008,0.09,0.09,0.09,0.09,5000
4/22/2008,0.12,0.12,0.09,0.09,87000
4/21/2008,0.09,0.09,0.09,0.09,21700
4/18/2008,0.09,0.09,0.09,0.09,5000
4/17/2008,0.15,0.15,0.1,0.1,5900
4/16/2008,0.1,0.12,0.09,0.12,33100
4/15/2008,0.15,0.15,0.13,0.13,13000
4/14/2008,0.16,0.17,0.16,0.16,21776
4/11/2008,0.09,0.17,0.08,0.17,152017
4/3/2008,0.07,0.07,0.07,0.07,15000
4/1/2008,0.05,0.05,0.05,0.05,10000
3/31/2008,0.06,0.06,0.06,0.06,34983
3/28/2008,0.06,0.06,0.06,0.06,25000
3/27/2008,0.06,0.06,0.06,0.06,35000
3/26/2008,0.09,0.09,0.09,0.09,1000
3/7/2008,0.09,0.09,0.09,0.09,1000
3/6/2008,0.09,0.09,0.09,0.09,1000
2/29/2008,0.07,0.07,0.04,0.04,35000
2/28/2008,0.08,0.08,0.07,0.07,20000
2/27/2008,0.07,0.07,0.07,0.07,6000
2/15/2008,0.08,0.08,0.08,0.08,15000
1/30/2008,0.08,0.08,0.08,0.08,17500
1/29/2008,0.11,0.11,0.1,0.1,10400
1/28/2008,0.1,0.1,0.09,0.09,10000
1/25/2008,0.1,0.1,0.1,0.1,45000
1/24/2008,0.12,0.12,0.12,0.12,10515
1/23/2008,0.12,0.12,0.12,0.12,120
1/22/2008,0.1,0.12,0.1,0.12,25000
1/16/2008,0.12,0.12,0.08,0.08,20314
1/14/2008,0.1,0.12,0.08,0.08,17372
1/7/2008,0.07,0.07,0.06,0.06,20000
1/4/2008,0.06,0.06,0.06,0.06,658
1/2/2008,0.1,0.1,0.1,0.1,900
12/31/2007,0.07,0.07,0.07,0.07,5000
12/28/2007,0.08,0.08,0.08,0.08,5000
12/26/2007,0.09,0.1,0.09,0.09,7400
12/17/2007,0.1,0.1,0.1,0.1,18300
12/13/2007,0.11,0.11,0.1,0.1,11000
12/11/2007,0.09,0.09,0.09,0.09,2000
12/10/2007,0.08,0.09,0.08,0.09,9500
12/7/2007,0.08,0.08,0.08,0.08,10438
12/6/2007,0.11,0.11,0.08,0.08,1832
12/5/2007,0.08,0.08,0.08,0.08,390
11/29/2007,0.1,0.13,0.1,0.13,11000
11/28/2007,0.08,0.08,0.08,0.08,5000
11/21/2007,0.1,0.1,0.1,0.1,170
11/20/2007,0.1,0.1,0.1,0.1,170
11/15/2007,0.08,0.08,0.06,0.06,14100
11/14/2007,0.06,0.06,0.05,0.05,14500
11/12/2007,0.07,0.09,0.06,0.09,75273
10/31/2007,0.08,0.09,0.08,0.09,63700
10/26/2007,0.1,0.1,0.1,0.1,20000
10/25/2007,0.1,0.1,0.1,0.1,4870
10/23/2007,0.1,0.1,0.1,0.1,500
10/10/2007,0.08,0.08,0.08,0.08,2267
10/4/2007,0.12,0.12,0.08,0.08,30100
10/2/2007,0.12,0.12,0.12,0.12,4114
10/1/2007,0.12,0.12,0.12,0.12,2000
9/25/2007,0.12,0.12,0.12,0.12,4000
9/19/2007,0.12,0.12,0.12,0.12,10000
9/13/2007,0.12,0.12,0.12,0.12,10000
9/10/2007,0.13,0.14,0.13,0.14,25000
9/7/2007,0.12,0.13,0.12,0.13,15000
9/5/2007,0.12,0.12,0.12,0.12,10000
8/30/2007,0.1,0.1,0.09,0.09,17349
8/28/2007,0.14,0.14,0.14,0.14,5912
8/23/2007,0.09,0.09,0.09,0.09,666
8/15/2007,0.13,0.13,0.13,0.13,5000
8/14/2007,0.09,0.09,0.09,0.09,5000
8/10/2007,0.11,0.11,0.1,0.1,7600
8/9/2007,0.15,0.15,0.11,0.11,7400
8/2/2007,0.11,0.11,0.11,0.11,598
7/25/2007,0.15,0.15,0.15,0.15,20000
7/24/2007,0.15,0.15,0.15,0.15,100
7/20/2007,0.15,0.15,0.15,0.15,3500
7/19/2007,0.15,0.15,0.15,0.15,20000
7/17/2007,0.15,0.15,0.15,0.15,114
7/10/2007,0.15,0.15,0.15,0.15,228
7/9/2007,0.11,0.11,0.11,0.11,10000
7/3/2007,0.15,0.15,0.15,0.15,255
6/21/2007,0.13,0.13,0.11,0.11,7380
6/19/2007,0.13,0.13,0.13,0.13,10000
6/15/2007,0.13,0.13,0.13,0.13,920
6/14/2007,0.13,0.13,0.13,0.13,5000
6/12/2007,0.17,0.17,0.17,0.17,10200
6/11/2007,0.13,0.15,0.13,0.15,27000
6/8/2007,0.13,0.13,0.13,0.13,15000
6/6/2007,0.12,0.13,0.12,0.13,10000
5/31/2007,0.12,0.12,0.09,0.09,24500
5/30/2007,0.13,0.13,0.13,0.13,500
5/29/2007,0.12,0.12,0.12,0.12,5000
5/25/2007,0.09,0.09,0.09,0.09,417
5/24/2007,0.12,0.12,0.12,0.12,4000
5/23/2007,0.09,0.09,0.09,0.09,1500
5/21/2007,0.09,0.09,0.09,0.09,147
5/17/2007,0.12,0.12,0.09,0.09,19500
5/15/2007,0.13,0.13,0.13,0.13,5000
5/11/2007,0.15,0.15,0.15,0.15,3400
5/8/2007,0.15,0.15,0.15,0.15,1292
5/2/2007,0.14,0.14,0.12,0.12,19000
5/1/2007,0.17,0.17,0.17,0.17,689
4/30/2007,0.17,0.17,0.17,0.17,150
4/25/2007,0.16,0.16,0.16,0.16,1140
4/24/2007,0.18,0.18,0.18,0.18,645
4/23/2007,0.18,0.18,0.18,0.18,900
4/20/2007,0.16,0.18,0.15,0.18,65100
4/19/2007,0.12,0.17,0.12,0.17,81036
4/18/2007,0.09,0.09,0.09,0.09,4940
4/17/2007,0.13,0.13,0.13,0.13,10000
4/16/2007,0.13,0.13,0.13,0.13,349
4/12/2007,0.12,0.13,0.1,0.13,32850
4/10/2007,0.1,0.1,0.1,0.1,375
4/9/2007,0.08,0.08,0.08,0.08,1700
4/3/2007,0.1,0.1,0.1,0.1,100
4/2/2007,0.08,0.1,0.08,0.1,2745
3/29/2007,0.08,0.1,0.08,0.1,20500
3/21/2007,0.08,0.12,0.08,0.12,4000
3/20/2007,0.13,0.13,0.13,0.13,454
3/19/2007,0.13,0.13,0.13,0.13,1850
3/8/2007,0.12,0.12,0.1,0.1,15000
3/5/2007,0.1,0.1,0.1,0.1,5500
2/28/2007,0.08,0.08,0.08,0.08,1000
2/26/2007,0.1,0.1,0.1,0.1,250
2/13/2007,0.11,0.11,0.11,0.11,710
2/12/2007,0.1,0.1,0.09,0.1,25000
2/7/2007,0.1,0.12,0.1,0.12,59250
2/5/2007,0.12,0.12,0.12,0.12,10500
2/2/2007,0.13,0.13,0.12,0.12,27000
1/24/2007,0.13,0.13,0.13,0.13,507
1/22/2007,0.13,0.13,0.13,0.13,3500
1/19/2007,0.15,0.15,0.15,0.15,5000
1/17/2007,0.13,0.13,0.13,0.13,19390
1/16/2007,0.15,0.15,0.13,0.13,25129
1/12/2007,0.14,0.14,0.14,0.14,25000
1/11/2007,0.14,0.14,0.14,0.14,21000
1/10/2007,0.13,0.14,0.13,0.14,35000
1/9/2007,0.13,0.17,0.13,0.13,26768
1/8/2007,0.15,0.16,0.15,0.16,20100
1/5/2007,0.19,0.19,0.17,0.17,17375
1/4/2007,0.12,0.18,0.12,0.18,17000
1/3/2007,0.18,0.18,0.1,0.1,13112
12/29/2006,0.08,0.18,0.08,0.18,28162
12/28/2006,0.12,0.12,0.12,0.12,10500
12/27/2006,0.14,0.18,0.14,0.18,29500
12/26/2006,0.14,0.14,0.14,0.14,888
12/22/2006,0.08,0.08,0.08,0.08,900
12/20/2006,0.1,0.12,0.1,0.12,20000
12/19/2006,0.15,0.15,0.08,0.12,26005
12/18/2006,0.1,0.15,0.1,0.1,22500
12/15/2006,0.1,0.15,0.1,0.15,10000
12/14/2006,0.1,0.1,0.1,0.1,19000
12/13/2006,0.16,0.18,0.12,0.12,40363
12/12/2006,0.16,0.16,0.1,0.11,13610
12/11/2006,0.16,0.16,0.1,0.1,9200
12/8/2006,0.1,0.1,0.1,0.1,5000
12/7/2006,0.12,0.14,0.12,0.14,21000
12/6/2006,0.1,0.1,0.1,0.1,6000
12/5/2006,0.11,0.12,0.1,0.12,14210
12/4/2006,0.1,0.1,0.1,0.1,5000
12/1/2006,0.1,0.1,0.1,0.1,5000
11/30/2006,0.1,0.1,0.1,0.1,5000
11/29/2006,0.1,0.1,0.1,0.1,2162
11/28/2006,0.15,0.15,0.1,0.1,6260
11/27/2006,0.15,0.15,0.1,0.1,9200
11/22/2006,0.1,0.1,0.1,0.1,6540
11/21/2006,0.11,0.15,0.11,0.11,11282
11/17/2006,0.14,0.14,0.14,0.14,96269
11/16/2006,0.13,0.14,0.13,0.14,26500
11/15/2006,0.16,0.16,0.16,0.16,2500
11/14/2006,0.16,0.16,0.14,0.16,368400
11/10/2006,0.15,0.17,0.15,0.17,25000
11/9/2006,0.15,0.2,0.15,0.2,7000
11/8/2006,0.17,0.2,0.16,0.2,21500
11/7/2006,0.23,0.23,0.23,0.23,553
11/6/2006,0.17,0.17,0.17,0.17,5000
11/3/2006,0.18,0.18,0.18,0.18,12500
11/2/2006,0.18,0.18,0.18,0.18,16000
11/1/2006,0.23,0.23,0.18,0.18,7000
10/31/2006,0.18,0.23,0.18,0.23,6000
10/30/2006,0.19,0.25,0.18,0.25,26500
10/27/2006,0.17,0.25,0.17,0.25,24000
10/26/2006,0.16,0.24,0.16,0.24,5500
10/25/2006,0.17,0.24,0.17,0.24,5500
10/23/2006,0.17,0.24,0.17,0.24,6000
10/20/2006,0.18,0.24,0.18,0.24,7000
10/19/2006,0.17,0.3,0.17,0.3,20500
10/18/2006,0.2,0.29,0.2,0.29,14000
10/17/2006,0.3,0.3,0.3,0.3,110
10/16/2006,0.2,0.3,0.2,0.3,4000
10/13/2006,0.2,0.3,0.2,0.3,7600
10/10/2006,0.3,0.3,0.3,0.3,104
10/9/2006,0.25,0.25,0.2,0.25,12800
10/5/2006,0.2,0.25,0.2,0.25,8000
10/4/2006,0.27,0.27,0.27,0.27,20000
10/3/2006,0.21,0.3,0.21,0.3,33656
10/2/2006,0.25,0.3,0.21,0.3,25100
9/29/2006,0.25,0.32,0.25,0.32,14000
9/28/2006,0.26,0.29,0.26,0.29,6000
9/27/2006,0.3,0.33,0.26,0.33,7130
9/26/2006,0.35,0.35,0.3,0.35,14420
9/25/2006,0.31,0.31,0.31,0.31,13500
9/22/2006,0.32,0.32,0.32,0.32,5000
9/21/2006,0.31,0.37,0.31,0.37,8000
9/20/2006,0.35,0.35,0.31,0.31,48000
9/19/2006,0.31,0.32,0.31,0.32,15000
9/18/2006,0.31,0.31,0.31,0.31,6000
9/15/2006,0.32,0.35,0.32,0.35,61280
9/14/2006,0.35,0.37,0.25,0.35,49100
9/13/2006,0.25,0.37,0.25,0.37,80000
9/12/2006,0.23,0.25,0.23,0.25,12518
9/11/2006,0.25,0.37,0.25,0.25,98082
9/8/2006,0.38,0.39,0.29,0.39,328750
9/7/2006,0.4,0.45,0.38,0.45,41500
9/6/2006,0.4,0.47,0.4,0.47,5950
9/5/2006,0.4,0.48,0.4,0.48,5680
9/1/2006,0.4,0.51,0.4,0.51,22900
8/31/2006,0.4,0.5,0.4,0.5,8050
8/30/2006,0.4,0.51,0.4,0.51,7000
8/29/2006,0.4,0.55,0.4,0.55,10500
8/28/2006,0.4,0.5,0.4,0.5,8500
8/25/2006,0.55,0.55,0.4,0.54,13500
8/24/2006,0.4,0.55,0.4,0.55,10000
8/23/2006,0.5,0.5,0.5,0.5,2500
8/22/2006,0.4,0.6,0.4,0.5,11000
8/21/2006,0.51,0.51,0.4,0.51,10600
8/18/2006,0.55,0.55,0.55,0.55,2500
8/17/2006,0.55,0.55,0.55,0.55,2500
8/14/2006,0.55,0.55,0.55,0.55,1000
8/11/2006,0.45,0.6,0.45,0.6,17000
8/10/2006,0.48,0.6,0.4,0.6,60150
8/9/2006,0.52,0.52,0.45,0.5,55000
8/8/2006,0.52,0.52,0.52,0.52,300
8/7/2006,0.52,0.52,0.51,0.52,9800
8/4/2006,0.51,0.55,0.51,0.55,5500
8/3/2006,0.47,0.55,0.47,0.55,10070
8/2/2006,0.4,0.55,0.4,0.55,46500
8/1/2006,0.55,0.6,0.4,0.6,58500
7/31/2006,0.51,0.65,0.4,0.65,58500
7/28/2006,0.55,0.7,0.55,0.7,9900
7/27/2006,0.6,0.7,0.45,0.7,70150
7/26/2006,0.6,0.75,0.6,0.75,1300
7/19/2006,0.65,0.75,0.65,0.75,3000
7/18/2006,0.65,0.75,0.65,0.75,3750
7/17/2006,0.8,0.8,0.65,0.8,5350
7/13/2006,0.65,0.8,0.65,0.8,5000
7/12/2006,0.6,0.8,0.6,0.8,15000
7/7/2006,0.6,0.8,0.6,0.8,9500
7/5/2006,0.6,0.85,0.6,0.85,15500
6/29/2006,0.85,0.85,0.85,0.85,500
6/26/2006,0.85,0.85,0.85,0.85,1000
6/23/2006,0.85,0.85,0.85,0.85,500
6/22/2006,0.7,0.85,0.6,0.85,11000
6/16/2006,0.75,0.85,0.75,0.85,13000
6/13/2006,0.89,0.89,0.86,0.86,91500
6/9/2006,0.75,0.85,0.75,0.85,57000
6/8/2006,0.75,0.8,0.61,0.8,43500
6/2/2006,1,1,0.8,1,1100
6/1/2006,1.05,1.05,0.95,1.05,7000
5/31/2006,0.95,1.05,0.95,1.05,20850
5/25/2006,0.87,0.95,0.82,0.95,19500
5/24/2006,0.95,0.99,0.85,0.95,15500
5/23/2006,0.8,1,0.8,0.85,22000
5/19/2006,0.95,1.05,0.85,1.05,11090
5/18/2006,0.95,1.1,0.95,1.1,7100
5/17/2006,1.05,1.09,1.05,1.09,4000
5/16/2006,1.01,1.05,0.95,1.03,11000
5/15/2006,1.05,1.05,1.05,1.05,500
5/11/2006,0.95,1.25,0.95,1.25,15500
5/10/2006,0.95,1.1,0.95,1.1,1500
5/8/2006,1.05,1.15,0.9,1.15,25000
5/5/2006,0.9,1.2,0.9,1.2,15270
5/4/2006,0.95,1.05,0.95,1,5500
5/3/2006,0.95,0.95,0.95,0.95,1000
5/2/2006,0.95,1.12,0.85,1.08,20100
5/1/2006,1.01,1.01,1.01,1.01,2000
4/28/2006,1.06,1.06,1.01,1.01,5000
4/27/2006,1.01,1.15,1.01,1.15,6500
4/25/2006,1.03,1.04,1.03,1.04,4000
4/21/2006,1.05,1.05,1.04,1.04,7570
4/20/2006,1.18,1.18,1.18,1.18,500
4/19/2006,1.18,1.18,1.18,1.18,1000
4/18/2006,1.07,1.25,1.07,1.18,15500
4/13/2006,1.08,1.11,1,1.11,15000
4/12/2006,1.08,1.08,1.08,1.08,500
4/11/2006,1.05,1.08,0.95,1.08,15000
4/10/2006,1.08,1.08,1.08,1.08,500
4/7/2006,1.15,1.19,1.08,1.19,20675
4/6/2006,0.92,1.1,0.91,1.1,31630
4/5/2006,1.03,1.05,1.03,1.05,5000
4/4/2006,1.03,1.03,0.86,1.03,5000
4/3/2006,1.25,1.25,1.05,1.05,25802
3/31/2006,1.3,1.35,1.3,1.35,3000
3/30/2006,1.25,1.3,1.25,1.3,5000
3/29/2006,1.15,1.2,1.1,1.2,13350
3/28/2006,1.1,1.3,1.1,1.3,9500
3/27/2006,1.15,1.3,1.15,1.3,5500
3/24/2006,1.2,1.32,1.1,1.32,40250
3/21/2006,1.2,1.35,1.2,1.35,8500
